,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
39,min024b-a3,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00035628144406924954,86.4,0.6780045453515922,0.017670268572657074,0.0006700361496556414,-0.03386303084289443,PASSIVE_1
40,min024b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,70.5,0.779352814326319,0.006976599130076311,0.25019606381078174,1.0036937077508066,baseline
41,min024b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.00021245531702727258,70.5,0.779352814326319,0.006976599130076311,0.011326203316447726,-0.007527458880539972,ACTIVE_1
42,min024b-a1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-4.993421487446807e-05,70.5,0.779352814326319,0.006976599130076311,0.0039623495896264965,0.005126195115140116,PASSIVE_1
43,min023b-c2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,86.2,0.3878501677141289,0.025220631598353777,0.6451386802453729,1.0247564630375843,baseline
44,min023b-c2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.008681523617172124,86.2,0.3878501677141289,0.025220631598353777,0.023950667634968635,-0.04921917526455669,ACTIVE_1
45,min023b-c2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,0.00038540975785720724,86.2,0.3878501677141289,0.025220631598353777,0.039552391127407625,0.003014081558789026,PASSIVE_1
46,mar033c-d2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,98.0,0.6853958138409456,0.01205706346164101,0.043120764582248214,1.0272604622992554,baseline
47,mar033c-d2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.00535475325773055,98.0,0.6853958138409456,0.01205706346164101,0.0006238094315155894,-0.011850822132942317,ACTIVE_1
48,mar033c-d2,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,2.750288582686213e-05,98.0,0.6853958138409456,0.01205706346164101,0.022914874845601618,-0.019724710507369854,PASSIVE_1
49,min021a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,76.8,0.5575869299301256,0.014668953325764891,0.4879543274616345,1.0024123677663472,baseline
50,min021a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0036321815852443963,76.8,0.5575869299301256,0.014668953325764891,0.003305081653302031,-0.0013871101287541343,ACTIVE_1
51,min021a-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0006886529188917646,76.8,0.5575869299301256,0.014668953325764891,0.010180994013009327,-0.005903776271592877,PASSIVE_1
52,mar036a-b1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,96.4,0.5489722801803076,0.015052340003689891,0.6620726744199738,1.0626851816924925,baseline
